acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat 
1121,C_1121,I,A,USD,false,1,0,1000000,50859.57,,bank,Joseph,Williams,0832 Vanessa Stream Apt. 745,New Katrinatown,MD,US,66905,Male,1926-04-03,609-09-5301,-169.100697,-75.0801095
1122,C_1122,I,A,USD,false,1,0,1000000,59537.84,,bank,Matthew,Wong,56037 Hines Summit Suite 775,Hernandezmouth,WA,US,88330,Male,2026-06-07,722-94-5851,101.406514,28.866726
1123,C_1123,I,A,USD,false,1,0,1000000,57929.92,,bank,Taylor,Collins,5778 Alex Plaza Suite 611,Lake Jenna,AS,US,35624,Female,1919-07-03,846-47-5658,19.887236,14.588081
1124,C_1124,I,A,USD,false,1,0,1000000,90984.67,,bank,Brian,Ho,19434 Jerry Hill Apt. 013,Smithmouth,OR,US,74240,Male,1993-10-26,073-67-0331,110.353091,-37.670457
1125,C_1125,I,A,USD,false,1,0,1000000,90805.32,,bank,Eduardo,Simon,362 Clark Points Suite 901,New Amanda,MP,US,88486,Male,1982-03-30,369-63-4591,47.717238,1.737871
1126,C_1126,I,A,USD,false,1,0,1000000,66558.14,,bank,Keith,Peterson,8331 Bond Dam,South Douglaston,FM,US,34439,Male,2019-02-02,241-11-0079,171.606360,-33.0634925
1127,C_1127,I,A,USD,false,1,0,1000000,54121.89,,bank,Kevin,Contreras,7442 Francisco Prairie,Zunigaborough,CT,US,51650,Male,1957-03-07,743-13-2390,162.894300,-55.6452935
1128,C_1128,I,A,USD,false,1,0,1000000,73657.67,,bank,Jennifer,Jackson,998 Dodson Estate Apt. 573,North Carmen,MH,US,71215,Female,1983-07-19,847-37-6602,-131.676278,33.697858
1129,C_1129,I,A,USD,false,1,0,1000000,86638.67,,bank,Aaron,Martin,55146 Robinson Fort,West Edwardville,WA,US,78338,Male,2023-04-03,350-85-1105,-108.437415,-34.7341825
1130,C_1130,I,A,USD,false,1,0,1000000,85074.48,,bank,Michael,Preston,9760 Daniel Park Apt. 346,North Meredith,FM,US,65888,Male,2016-11-12,425-24-7216,39.397468,-82.0597925
1131,C_1131,I,A,USD,true,1,0,1000000,94179.12,,bank,Timothy,Shaffer,315 Haley Loaf,Leeside,MI,US,44095,Male,1958-10-21,361-61-8497,123.650467,-64.0677995
1132,C_1132,I,A,USD,false,1,0,1000000,93536.53,,bank,Curtis,Kramer,309 Michelle Orchard Suite 565,North Marthaton,KS,US,17742,Male,1947-10-15,349-97-5699,-106.884183,-67.203148
1133,C_1133,I,A,USD,false,1,0,1000000,85243.97,,bank,Brittany,Allen,8358 Paul Rest,South Davidside,WY,US,20944,Female,1926-12-07,246-28-5100,91.539221,-79.8608495
1134,C_1134,I,A,USD,false,1,0,1000000,94872.37,,bank,Christine,Hawkins,74192 Shane Center,Port Sarahfurt,SC,US,25046,Female,1976-05-16,651-72-7915,-8.940559,23.226758
1135,C_1135,I,A,USD,false,1,0,1000000,58798.87,,bank,Albert,Brown,0974 Jackson Brook Apt. 000,Humphreyton,GU,US,59075,Male,1966-11-11,738-31-2209,99.237647,10.727318
1136,C_1136,I,A,USD,false,1,0,1000000,78769.76,,bank,Whitney,Gutierrez,2408 Jacob Extensions Apt. 325,Robertchester,VT,US,50791,Female,1913-01-31,137-17-2488,-116.014468,-23.908914
1137,C_1137,I,A,USD,false,1,0,1000000,60200.15,,bank,Reginald,Erickson,26168 Matthew Lights,Jasmineville,NY,US,82209,Male,2001-07-03,260-68-4353,88.993094,-48.091054
1138,C_1138,I,A,USD,false,1,0,1000000,62018.65,,bank,Edward,Cunningham,7905 Morales Keys Apt. 003,Keithberg,VA,US,51630,Male,1918-08-23,521-22-8848,38.357430,-36.364504
1139,C_1139,I,A,USD,false,1,0,1000000,57771.98,,bank,Michael,Woods,6574 Jacobs Corners Suite 815,New Cristinaborough,WA,US,83960,Male,1993-11-24,194-11-5800,-80.419470,58.501439
1140,C_1140,I,A,USD,true,1,0,1000000,85342.88,,bank,Andrew,Guzman,0420 Gill Cove,East Melissaton,WA,US,54960,Male,1958-04-26,022-13-7312,-155.796244,89.6761965
1141,C_1141,I,A,USD,false,1,0,1000000,97121.78,,bank,Richard,Brown,755 Carroll Via,Shawnmouth,MD,US,17184,Male,1937-07-30,091-81-1237,164.237862,-12.6790565
1142,C_1142,I,A,USD,false,1,0,1000000,92285.58,,bank,Angela,Thomas,732 Lowe Route Apt. 120,West Jasmin,IA,US,91397,Female,1981-01-24,491-80-9560,-0.600894,56.740521
1143,C_1143,I,A,USD,false,1,0,1000000,97749.04,,bank,Andrea,Martin,9556 Amanda Courts Suite 441,Johnsontown,MT,US,48039,Female,1918-02-17,297-12-5288,-124.706773,-49.483288
1144,C_1144,I,A,USD,false,1,0,1000000,92266.39,,bank,Stephanie,Vega,49470 Strickland Forest,South Christopher,PR,US,74850,Female,1939-06-07,202-46-3904,47.472405,79.454831
1145,C_1145,I,A,USD,false,1,0,1000000,84354.67,,bank,William,Lucas,46510 Mitchell Dale Suite 128,Lake Frankberg,NC,US,37146,Male,1982-03-14,272-95-5404,13.775455,10.823346
1146,C_1146,I,A,USD,false,1,0,1000000,93789.93,,bank,Alexander,Doyle,217 Dalton Islands,Davischester,CO,US,91231,Male,1940-03-02,225-29-8133,72.097169,-65.771814
1147,C_1147,I,A,USD,false,1,0,1000000,73406.37,,bank,Maria,Douglas,686 Robinson Rapid Apt. 994,East Melvin,MI,US,58637,Female,1938-12-18,873-96-3439,-140.148332,-88.1904665
1148,C_1148,I,A,USD,false,1,0,1000000,87724.52,,bank,Brandy,Castro,34149 Jeffery Fields,Lake Danielmouth,OH,US,61125,Female,2021-03-30,527-77-6364,149.707937,-51.033620
1149,C_1149,I,A,USD,false,1,0,1000000,75820.34,,bank,Brian,White,4337 Jeffrey Summit Apt. 999,West Wayneland,MD,US,81895,Male,1957-12-29,691-48-5750,-67.741864,-41.4768285
1150,C_1150,I,A,USD,false,1,0,1000000,80311.92,,bank,James,Hill,60040 Wagner Throughway Suite 406,West Brianmouth,HI,US,17109,Male,2003-02-01,579-27-4436,163.642210,6.685067
1151,C_1151,I,A,USD,false,1,0,1000000,86489.52,,bank,John,Larsen,08755 Chambers Ridge,New Crystal,LA,US,51123,Male,1944-04-01,361-63-2967,98.087060,21.9771785
1152,C_1152,I,A,USD,false,1,0,1000000,85286.98,,bank,Lisa,Smith,4445 Aguirre Mall,Emilymouth,CO,US,10230,Female,1964-05-13,171-26-5513,177.666782,26.7256235
1153,C_1153,I,A,USD,false,1,0,1000000,94436.30,,bank,Christine,Mitchell,170 Reynolds Cove Suite 296,North Adamborough,GU,US,20972,Female,1990-09-09,332-46-2071,52.871566,-44.310284
1154,C_1154,I,A,USD,false,1,0,1000000,68845.01,,bank,Lisa,Conley,8906 Thomas Rapids Suite 811,Port Michaelshire,RI,US,62906,Female,1989-12-13,598-96-6347,65.129412,12.728040
1155,C_1155,I,A,USD,false,1,0,1000000,83087.99,,bank,Danielle,Smith,144 Peggy Crossroad,Randallshire,AS,US,74594,Female,1997-03-11,007-37-4309,-40.348608,-20.211684
1156,C_1156,I,A,USD,false,1,0,1000000,77904.20,,bank,Emily,King,9224 Ariana Mount,New Kevin,LA,US,56424,Female,1983-11-02,552-38-6329,118.297309,-59.524396
1157,C_1157,I,A,USD,false,1,0,1000000,76773.30,,bank,Julie,Davis,16824 Harris Ramp,Reynoldsville,VA,US,35917,Female,1991-06-17,197-31-5650,62.089976,-4.065115
1158,C_1158,I,A,USD,false,1,0,1000000,76726.76,,bank,Ryan,Foster,07080 Cobb Wall,South Sarah,VT,US,50866,Male,2000-05-11,007-92-4363,-7.657415,-11.301209
1159,C_1159,I,A,USD,false,1,0,1000000,72788.94,,bank,Maria,Valencia,83556 Rogers Mountains Suite 029,Evanshaven,MA,US,03200,Female,1999-11-23,194-96-3858,-132.230746,-79.5064935
1160,C_1160,I,A,USD,false,1,0,1000000,85961.41,,bank,Mitchell,Steele,5050 Jesse Glen Apt. 949,New Codyview,KS,US,56253,Male,1974-01-10,714-65-1276,151.788350,-22.753010
1161,C_1161,I,A,USD,false,1,0,1000000,95574.08,,bank,Elizabeth,Bradley,8124 Kristi Radial Suite 387,Lake Vincentton,ND,US,59422,Female,1974-03-10,324-84-0794,149.407896,66.948972
1162,C_1162,I,A,USD,false,1,0,1000000,94135.67,,bank,Kyle,Murphy,56128 Mark Loop Apt. 828,Port Roberta,MP,US,85510,Male,1979-01-15,148-07-3733,49.802149,55.446802
1163,C_1163,I,A,USD,false,1,0,1000000,93709.32,,bank,Anthony,Park,06557 Jill Union Apt. 400,Jonathanmouth,WV,US,62240,Male,1928-11-30,884-15-0046,79.669718,-73.9457065
1164,C_1164,I,A,USD,false,1,0,1000000,98233.35,,bank,Whitney,Long,878 Howard Skyway Suite 457,Karenburgh,NV,US,64541,Female,2013-10-31,508-85-2239,-54.594684,48.542733
1165,C_1165,I,A,USD,false,1,0,1000000,56905.62,,bank,Jordan,Frank,409 Williams Forge,Rachaelmouth,WY,US,37408,Male,1983-08-31,409-75-5601,48.248732,-38.6778365
1166,C_1166,I,A,USD,false,1,0,1000000,78096.52,,bank,Thomas,Jordan,3287 Moss Path,Murrayhaven,AZ,US,60883,Male,2026-03-17,794-89-5520,7.086123,-6.700861
1167,C_1167,I,A,USD,true,1,0,1000000,94353.36,,bank,Cindy,Peters,4108 Anthony Forest Apt. 791,Maciasside,DC,US,11020,Female,2000-07-24,742-87-3164,-105.382635,89.521056
1168,C_1168,I,A,USD,false,1,0,1000000,63640.38,,bank,Robert,Torres,3079 Laura Ports,West Jonathanstad,ID,US,83184,Male,2006-02-09,155-14-6990,-12.961212,42.453041
1169,C_1169,I,A,USD,false,1,0,1000000,88543.03,,bank,Thomas,Miller,053 Patricia Mountain Suite 414,Lake Tiffany,MH,US,51100,Male,2003-10-23,824-54-6665,-12.837586,-34.852453
1170,C_1170,I,A,USD,false,1,0,1000000,66031.14,,bank,Brian,Trujillo,016 Shannon View Apt. 936,Baileyview,RI,US,93720,Male,1960-03-28,193-30-1972,-124.838323,-55.6428825
1171,C_1171,I,A,USD,false,1,0,1000000,67584.17,,bank,Lee,Graham,9909 Ayala Row,South Stephenview,TN,US,33777,Male,2016-10-27,644-34-2526,-73.921074,-25.4085825
1172,C_1172,I,A,USD,false,1,0,1000000,62741.10,,bank,Amanda,Brown,57105 Andrew Club,Rogerland,DC,US,07360,Female,1943-01-22,243-94-4809,-169.778984,-38.515078
1173,C_1173,I,A,USD,false,1,0,1000000,89443.51,,bank,Jesus,Novak,4869 Steven Flats Suite 936,East Alex,VA,US,29811,Male,1970-05-16,661-93-3571,-159.907468,-89.4876515
1174,C_1174,I,A,USD,false,1,0,1000000,53097.08,,bank,Colin,Perkins,4044 Jessica Canyon Suite 048,Gutierrezchester,IL,US,47930,Male,1981-10-20,165-48-2863,31.330074,-61.315779
1175,C_1175,I,A,USD,false,1,0,1000000,56125.03,,bank,Brandy,George,3803 Heather Road Suite 086,Port Miguel,HI,US,26410,Female,1946-05-02,484-48-6072,-23.004779,-45.906656
1176,C_1176,I,A,USD,false,1,0,1000000,54506.58,,bank,Michael,Payne,95376 Traci Harbor,Smithberg,NV,US,39376,Male,2022-10-28,715-85-8448,-121.742775,87.2613015
1177,C_1177,I,A,USD,false,1,0,1000000,94157.30,,bank,Brittney,Taylor,5755 Trujillo Turnpike Apt. 955,Morganshire,KS,US,19757,Female,1952-01-23,229-80-9838,77.157066,2.760915
1178,C_1178,I,A,USD,false,1,0,1000000,79914.52,,bank,Meghan,Roach,25050 Rhonda Heights,Lake Ericmouth,GU,US,67715,Female,1933-06-01,133-96-6655,63.943707,58.727715
1179,C_1179,I,A,USD,false,1,0,1000000,79735.24,,bank,Gregory,Arellano,868 Johnson Harbor,South Dawn,DE,US,19005,Male,1971-01-31,469-26-4292,-23.853668,-11.5895915
1180,C_1180,I,A,USD,false,1,0,1000000,92030.56,,bank,Brittany,Villegas,81315 Allen Junction,East Rachelberg,SC,US,07469,Female,1999-07-20,537-92-0964,128.957633,-83.891281
1181,C_1181,I,A,USD,false,1,0,1000000,68498.24,,bank,David,White,81535 Jimenez Rapid,New Brian,AR,US,33834,Male,1911-04-05,609-09-3590,100.170075,3.521949
1182,C_1182,I,A,USD,false,1,0,1000000,86089.97,,bank,Tony,Lee,838 Jorge Way Apt. 580,Leeshire,TX,US,31919,Male,1940-08-15,057-78-2848,-59.925032,-74.484992
1183,C_1183,I,A,USD,false,1,0,1000000,97587.86,,bank,Jorge,White,6211 Johnson Extension Suite 328,South Elizabeth,CO,US,14288,Male,1993-04-07,180-05-3789,-43.011950,55.118148
1184,C_1184,I,A,USD,false,1,0,1000000,89291.45,,bank,Stephanie,Kelly,08028 Matthew Inlet Apt. 107,South Beth,NM,US,71958,Female,1934-06-16,849-20-4276,87.238306,65.3753655
1185,C_1185,I,A,USD,false,1,0,1000000,91281.95,,bank,Michael,Barton,377 Neal Circle,South Sarah,FM,US,94740,Male,2007-09-03,624-49-0963,166.037704,59.924531
1186,C_1186,I,A,USD,false,1,0,1000000,53943.56,,bank,Mary,Murphy,43404 Robert Vista,East Michele,DE,US,43406,Female,1977-03-11,368-07-9585,52.495004,5.927112
1187,C_1187,I,A,USD,true,1,0,1000000,68477.05,,bank,Marcus,Nash,38124 Richardson Trafficway,Arnoldfort,NE,US,73314,Male,1974-03-13,409-70-8728,32.563758,59.1134745
1188,C_1188,I,A,USD,false,1,0,1000000,81172.37,,bank,Angie,George,539 Smith Estate,North Amanda,KY,US,53587,Female,1980-10-08,029-82-0443,29.588037,44.8813985
1189,C_1189,I,A,USD,false,1,0,1000000,72770.28,,bank,Robin,Smith,7276 Courtney Cape Suite 239,Robertsonmouth,ND,US,95042,Female,1921-10-21,214-88-8624,-19.154674,36.955865
1190,C_1190,I,A,USD,false,1,0,1000000,89347.21,,bank,Douglas,Rodgers,85769 Emily View,Aguilarville,GA,US,76872,Male,1925-06-27,092-50-2969,-118.165193,82.5033145
1191,C_1191,I,A,USD,false,1,0,1000000,60382.58,,bank,Robert,Mercado,9936 Brooks Stream,North Heidifort,NV,US,88391,Male,1985-11-20,700-50-6739,65.241586,-64.714992
1192,C_1192,I,A,USD,false,1,0,1000000,50415.19,,bank,Tammy,Parsons,53001 Lawrence Neck,Port Stephen,FL,US,41313,Female,1925-04-04,837-25-4799,168.608423,76.043813
1193,C_1193,I,A,USD,false,1,0,1000000,77085.55,,bank,Kenneth,Salazar,201 Johnson Summit,New William,VT,US,60546,Male,1936-11-04,179-75-1088,176.637173,20.0937255
1194,C_1194,I,A,USD,false,1,0,1000000,79150.02,,bank,Sarah,Henry,0913 Ashley Forges,Gutierrezshire,ME,US,71369,Female,1911-11-16,753-65-7496,44.459990,55.5333205
1195,C_1195,I,A,USD,false,1,0,1000000,51548.56,,bank,Travis,Johnson,1761 Aaron Island,Williamsville,NC,US,71784,Male,1957-12-31,412-78-9723,-74.716643,24.6801215
1196,C_1196,I,A,USD,false,1,0,1000000,78951.40,,bank,Elaine,Daniels,5048 Love Shore,South Eric,TX,US,54384,Female,1984-06-29,768-83-1302,104.419234,-73.246764
1197,C_1197,I,A,USD,false,1,0,1000000,59614.24,,bank,Daniel,Martinez,3842 Pace Squares,Port Tylerville,IN,US,63675,Male,1988-08-19,175-79-6541,-113.694503,-75.173031
1198,C_1198,I,A,USD,false,1,0,1000000,64867.77,,bank,Jennifer,Klein,284 Wyatt Glens,New Barrystad,NY,US,54361,Female,1917-10-27,674-26-0501,-88.090140,51.999223
1199,C_1199,I,A,USD,false,1,0,1000000,64835.12,,bank,Donald,Marks,4207 Silva Place,Ethanmouth,MS,US,15517,Male,1930-05-15,260-57-8443,17.503479,-4.7881045
1200,C_1200,I,A,USD,false,1,0,1000000,75598.46,,bank,Brandon,Martinez,787 Andrea Underpass Suite 040,Danielsberg,CA,US,09485,Male,2024-01-12,083-42-1767,54.570433,12.079379
1201,C_1201,I,A,USD,false,1,0,1000000,60130.12,,bank,Ricky,Yang,52642 Clayton Common Apt. 796,South Sarahaven,FM,US,87548,Male,2004-08-11,767-20-0322,-118.081947,-57.8497175
1202,C_1202,I,A,USD,false,1,0,1000000,83489.83,,bank,Michelle,Lynch,778 Jones Cape,South Davidside,NY,US,22305,Female,2004-01-04,630-39-1833,91.478985,-36.0547765
1203,C_1203,I,A,USD,false,1,0,1000000,84953.26,,bank,Kimberly,Edwards,335 Moon Pine Apt. 338,West Jose,DE,US,06817,Female,2016-06-22,781-14-2865,112.818824,15.153222
1204,C_1204,I,A,USD,false,1,0,1000000,91341.42,,bank,Marcus,Ross,10395 Cox Garden Apt. 029,Melissaview,SC,US,82806,Male,2005-03-15,369-58-7103,-10.994547,-61.955099
1205,C_1205,I,A,USD,false,1,0,1000000,89090.49,,bank,Amber,Strong,574 Pamela Well Apt. 556,West Chelsea,FL,US,47120,Female,1953-05-16,561-37-7548,-88.935675,-55.687699
1206,C_1206,I,A,USD,false,1,0,1000000,61021.31,,bank,Meredith,Hill,612 Baker Springs,Arnoldside,TN,US,23672,Female,2012-04-17,184-83-6281,-137.548025,25.073698
1207,C_1207,I,A,USD,false,1,0,1000000,52336.69,,bank,Max,Cobb,1191 Mclaughlin Field,North Patricia,FL,US,21921,Male,1919-11-06,667-81-3723,-73.094511,33.1061065
1208,C_1208,I,A,USD,false,1,0,1000000,97236.29,,bank,Amber,Hernandez,3755 Williams Harbors,Vasquezborough,ND,US,60233,Female,2023-11-12,102-50-7801,-31.484866,49.9077605
1209,C_1209,I,A,USD,false,1,0,1000000,88346.30,,bank,Jeffrey,Maldonado,9517 Welch Parkway Apt. 573,Evansbury,AZ,US,91062,Male,1978-06-09,663-56-3012,-157.328892,-5.9745805
1210,C_1210,I,A,USD,false,1,0,1000000,76971.34,,bank,Phillip,Buckley,9832 Raymond Mountains,North Danielletown,KS,US,55404,Male,1922-07-02,847-86-5393,45.575217,56.1804685
1211,C_1211,I,A,USD,false,1,0,1000000,58909.76,,bank,James,Hamilton,0258 Bailey Point,Sueborough,GA,US,43040,Male,2017-01-17,897-16-5990,146.697459,-79.593976
1212,C_1212,I,A,USD,false,1,0,1000000,60748.79,,bank,Kimberly,Ford,64545 Emily Locks Suite 915,East Kellyland,AL,US,39804,Female,2006-06-09,887-21-6702,64.078778,-8.247167
1213,C_1213,I,A,USD,false,1,0,1000000,66772.57,,bank,Veronica,Henderson,8149 Ferguson Falls,South Christopherchester,AS,US,29046,Female,2005-09-15,420-25-6727,43.131056,-10.7969065
1214,C_1214,I,A,USD,false,1,0,1000000,91169.20,,bank,Hannah,King,14638 Michael Mountain Apt. 172,Stevenberg,OK,US,25121,Female,1999-05-10,366-21-7031,-94.134763,-52.6738245
1215,C_1215,I,A,USD,false,1,0,1000000,88845.58,,bank,Deborah,Macdonald,822 Martin Inlet Suite 184,Port Larrymouth,DE,US,20791,Female,1953-05-27,130-59-3940,82.937865,-75.3397185
1216,C_1216,I,A,USD,false,1,0,1000000,53167.20,,bank,Michael,Leach,7451 Matthew Gateway,North Penny,VT,US,02804,Male,1995-08-15,303-29-4518,-167.338827,80.5713905
1217,C_1217,I,A,USD,false,1,0,1000000,80277.07,,bank,Karen,Webb,1792 Lane Villages Suite 450,Youngport,IA,US,95314,Female,2006-09-08,800-26-9462,-114.091525,-15.5472075
1218,C_1218,I,A,USD,false,1,0,1000000,79167.83,,bank,Mark,Odonnell,292 Christina Centers,East Kyle,KS,US,79353,Male,1970-02-18,008-15-1963,-16.601158,9.257929
1219,C_1219,I,A,USD,false,1,0,1000000,99285.36,,bank,Michele,White,814 Finley Row,Mooreton,MN,US,83755,Female,1970-10-01,635-86-6079,110.537416,-14.6318665
1220,C_1220,I,A,USD,false,1,0,1000000,87349.97,,bank,Lisa,Gonzales,23732 Alexis Knolls,North Nicolechester,ME,US,40301,Female,1952-03-05,691-94-1933,101.754974,39.932019
1221,C_1221,I,A,USD,false,1,0,1000000,89300.58,,bank,Nicole,Weber,2006 Johnson Expressway Suite 972,Glassfurt,MT,US,65385,Female,1919-06-15,320-83-2186,-24.817144,-2.563075
1222,C_1222,I,A,USD,false,1,0,1000000,99504.91,,bank,James,Ferguson,47364 Ross Manors Apt. 867,Lake Sarahfurt,MI,US,04570,Male,1922-10-10,513-10-3534,152.800115,-31.328485
1223,C_1223,I,A,USD,false,1,0,1000000,66474.63,,bank,Renee,Sanchez,2693 Gilbert Ports Apt. 052,Wilsonland,LA,US,95627,Female,2014-12-28,564-48-6271,175.433840,-69.1881725
1224,C_1224,I,A,USD,false,1,0,1000000,83825.73,,bank,Heidi,Cortez,696 Benjamin Way Suite 923,Danielshire,VA,US,31662,Female,2005-11-04,870-87-9716,30.992407,-84.917453
1225,C_1225,I,A,USD,false,1,0,1000000,50313.88,,bank,Faith,Sanders,4894 Byrd Cape Suite 812,South Kristin,NJ,US,41459,Female,1945-09-16,040-31-1888,-53.715881,-84.4526225
1226,C_1226,I,A,USD,false,1,0,1000000,98415.61,,bank,Casey,Holt,347 Susan Square Suite 499,New Daniel,WY,US,34859,Male,1948-07-18,152-50-5539,61.248006,-9.8787725
1227,C_1227,I,A,USD,false,1,0,1000000,73185.30,,bank,Brenda,Jordan,2408 Antonio Orchard,Wendyborough,ID,US,99051,Female,1965-12-14,396-81-1778,58.959085,51.3545595
1228,C_1228,I,A,USD,true,1,0,1000000,73497.51,,bank,Lisa,Kelley,60331 Moore Common,North Troy,PA,US,32887,Female,1985-11-24,578-41-9371,51.854864,-37.364138
1229,C_1229,I,A,USD,false,1,0,1000000,64347.20,,bank,Carlos,Castro,52805 Johnson Radial Apt. 669,Batesstad,MI,US,40071,Male,2002-08-13,740-07-0277,68.693521,63.202190
1230,C_1230,I,A,USD,false,1,0,1000000,84327.42,,bank,Michelle,Nelson,6178 Sullivan Route Apt. 326,Andersonland,WA,US,56751,Female,1994-04-30,275-29-8347,-110.859677,-41.600575
1231,C_1231,I,A,USD,false,1,0,1000000,63219.94,,bank,Alexandra,Black,9427 Rodney Course,West Tamara,WV,US,94112,Female,1941-05-21,834-45-5664,178.352092,6.146732
1232,C_1232,I,A,USD,false,1,0,1000000,66158.79,,bank,Bonnie,Moore,77858 Abbott Camp Apt. 132,Rogerfort,MO,US,09739,Female,1948-08-17,890-38-4781,11.122555,42.896195
1233,C_1233,I,A,USD,false,1,0,1000000,90368.25,,bank,Joe,Knox,022 Gonzalez Stravenue Suite 673,Allenmouth,IN,US,67405,Male,2021-12-17,823-19-8443,-174.644168,32.831614
1234,C_1234,I,A,USD,false,1,0,1000000,71518.97,,bank,Vickie,Hill,1215 Ward Parkway,Bettyhaven,MH,US,90535,Female,2000-01-06,225-74-9303,79.784190,-63.1605935
1235,C_1235,I,A,USD,false,1,0,1000000,53336.05,,bank,Rebecca,Petersen,715 Jonathan Shores,Lake Aaronside,PR,US,45649,Female,1955-09-23,798-95-2179,63.352434,69.5984945
1236,C_1236,I,A,USD,false,1,0,1000000,62794.15,,bank,Joseph,Collins,291 Michael Extension Apt. 433,Camposmouth,WA,US,67713,Male,2015-08-23,380-25-6856,-77.417557,38.924287
1237,C_1237,I,A,USD,false,1,0,1000000,90873.56,,bank,Richard,Greene,45949 Cruz Prairie Suite 161,Lake Ericbury,NJ,US,96250,Male,2023-03-03,353-38-1202,46.314099,0.6093795
1238,C_1238,I,A,USD,true,1,0,1000000,61425.25,,bank,Andrea,Rodriguez,393 Joshua Court Suite 184,Hodgeport,DE,US,40548,Female,1951-05-25,881-64-7505,151.875385,-11.7785625
1239,C_1239,I,A,USD,false,1,0,1000000,54139.51,,bank,Mark,Rocha,92632 Lisa Ranch Apt. 508,Martinezton,MP,US,11153,Male,1919-09-27,811-72-2193,142.902310,56.8037305
1240,C_1240,I,A,USD,false,1,0,1000000,85721.93,,bank,Brianna,Patton,0017 Michael Crescent Suite 268,Lake Kaitlyntown,WA,US,21565,Female,1981-12-29,285-20-4162,16.898340,-48.931103
1241,C_1241,I,A,USD,false,1,0,1000000,57456.72,,bank,Sydney,Waller,4347 Donna Summit,Mcintoshfort,VA,US,04128,Female,2008-06-22,073-60-6984,74.258962,-59.9807615
1242,C_1242,I,A,USD,false,1,0,1000000,57922.69,,bank,Robert,Wilson,058 Lynch Corner,West Dana,DE,US,80831,Male,1968-05-25,542-90-4510,70.681225,-58.1221735
1243,C_1243,I,A,USD,false,1,0,1000000,81925.58,,bank,Laura,Lee,830 Flynn Vista,East Carrie,MO,US,67343,Female,1928-01-13,358-03-3841,-16.739528,-24.4805225
1244,C_1244,I,A,USD,false,1,0,1000000,78312.73,,bank,John,Stark,61723 Emily Orchard Apt. 397,Jamiestad,DC,US,77069,Male,1989-12-17,348-19-9618,84.615799,-10.627913
1245,C_1245,I,A,USD,false,1,0,1000000,83600.38,,bank,John,Rowe,2948 Taylor Drive,Lake Alexis,NE,US,49582,Male,2009-02-23,471-47-3431,-160.626156,-86.473191
1246,C_1246,I,A,USD,false,1,0,1000000,98895.23,,bank,Thomas,Powers,3155 Candice Wells Suite 286,Camachochester,GA,US,61139,Male,1956-11-15,632-74-8783,171.874532,36.2698255
1247,C_1247,I,A,USD,false,1,0,1000000,81492.67,,bank,Melissa,Cabrera,14607 Sutton Orchard,North Danielle,VI,US,30099,Female,2012-04-16,110-53-4566,-101.770847,17.9201605
1248,C_1248,I,A,USD,false,1,0,1000000,52473.06,,bank,Rachael,Wolfe,22560 Green Mews Apt. 194,East Michaelland,AZ,US,70987,Female,1940-03-12,349-30-3097,-54.876355,64.3662925
1249,C_1249,I,A,USD,false,1,0,1000000,98796.26,,bank,Christopher,Peterson,06636 Norman Run,North Christopherstad,NH,US,42394,Male,1979-11-02,603-20-9195,-174.482014,58.4291885
1250,C_1250,I,A,USD,false,1,0,1000000,67430.38,,bank,Stephanie,Dean,6733 Foster Fords,Kaylaport,PW,US,17595,Female,1990-08-02,142-89-2381,150.231030,6.3285415
1251,C_1251,I,A,USD,false,1,0,1000000,66497.36,,bank,Stephanie,Lyons,189 Robinson Dam,Douglashaven,MI,US,96853,Female,1947-04-13,678-78-9283,101.338249,-47.051745
1252,C_1252,I,A,USD,false,1,0,1000000,81025.86,,bank,Gary,Jacobs,60210 Davis Run,New Bridget,MT,US,93755,Male,1942-09-10,682-86-1693,12.019854,-23.6084185
1253,C_1253,I,A,USD,false,1,0,1000000,82180.48,,bank,Edwin,Hansen,02842 Barnes Tunnel,Port Tiffanyton,CO,US,41334,Male,1926-01-04,585-03-2962,12.750772,46.220832
1254,C_1254,I,A,USD,false,1,0,1000000,71330.35,,bank,William,Hill,33642 Reynolds Burgs,East Emily,KS,US,21925,Male,2006-05-27,279-10-6293,12.022367,-57.573136
1255,C_1255,I,A,USD,false,1,0,1000000,57961.51,,bank,Andrew,Atkins,133 Perez Grove Apt. 257,Walkerside,VI,US,30763,Male,1978-10-09,382-49-3312,54.389574,-5.343315
1256,C_1256,I,A,USD,false,1,0,1000000,60052.58,,bank,Michael,Campbell,3472 Douglas Squares Apt. 144,Oconnorland,AR,US,18616,Male,1989-04-19,829-24-4154,-166.024857,-85.299690
1257,C_1257,I,A,USD,false,1,0,1000000,73517.67,,bank,Tommy,Craig,95208 Katherine Skyway,Port Megan,AK,US,04102,Male,1963-01-22,439-90-5527,178.582947,-42.983133
1258,C_1258,I,A,USD,false,1,0,1000000,92195.00,,bank,Elijah,Jacobs,37772 Johnson Points,Stevenland,KY,US,60773,Male,1988-12-02,077-71-2321,-13.879706,0.6423345
1259,C_1259,I,A,USD,false,1,0,1000000,97160.55,,bank,April,Miller,0927 Jonathan Ville Apt. 501,West Melissashire,ND,US,24149,Female,1959-11-17,602-55-8157,-98.288944,-7.413432
